Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Access_to_Resources_Encoded,Parental_Involvement_Encoded,Motivation_Level_Encoded,Family_Income_Encoded,Teacher_Quality_Encoded,Peer_Influence_Encoded,Parental_Education_Level_Encoded,Distance_from_Home_Encoded,Extracurricular_Activities_Encoded,Internet_Access_Encoded,Learning_Disabilities_Encoded,School_Type_Encoded,Gender_Encoded
20.0,86,8,60,1.0,3,67.0,2,2,1,3,2,2,3,1,1,1,1,0,0
14.0,75,6,75,0.0,2,64.0,2,2,2,1,3,2,1,1,1,1,0,0,0
20.0,87,5,84,2.0,3,68.0,1,2,2,2,2,2,1,1,0,1,0,1,0
11.0,84,7,85,3.0,4,67.0,2,2,3,2,2,2,2,2,1,1,0,0,1
17.0,69,7,54,1.0,2,63.0,2,2,3,3,1,2,1,1,1,1,0,0,0
11.0,94,6,88,2.0,4,70.0,3,3,2,2,2,3,1,1,0,1,0,0,0
24.0,80,9,83,1.0,1,67.0,3,1,2,1,1,1,1,1,1,1,0,0,0
24.0,93,8,70,1.0,3,71.0,3,2,1,2,3,2,1,2,1,1,0,1,1
10.0,76,7,79,3.0,4,62.0,1,2,1,2,2,2,1,3,1,1,0,1,1
28.0,99,6,88,3.0,4,75.0,2,2,2,1,2,3,1,1,1,1,0,0,1
35.0,91,10,63,1.0,5,72.0,2,1,1,2,2,2,1,1,1,1,0,0,0
20.0,99,5,97,1.2926987210620042,3,73.0,1,2,1,3,2,2,2,1,1,1,0,0,1
16.0,81,6,57,3.0,3,64.0,2,1,3,1,1,3,1,1,0,1,0,1,0
19.969226081657524,79,6,95,1.0,1,73.0,3,2,3,3,2,1,1,1,0,1,0,0,0
12.0,90,7,87,2.0,2,66.0,1,2,1,1,3,2,3,3,1,1,0,0,0
20.0,95,8,83,1.0,3,69.0,1,1,3,2,2,3,1,1,0,1,0,1,1
21.0,99,5,54,1.0,4,70.0,2,2,3,1,2,2,2,2,1,1,0,0,0
28.0,73,6,96,1.0,0,70.0,3,2,2,2,2,1,3,1,1,1,0,0,1
22.0,92,8,65,0.0,2,71.0,3,3,2,2,3,3,1,2,0,1,0,1,0
17.0,68,6,87,0.0,4,64.0,3,1,3,1,2,3,2,1,1,1,1,1,0
14.0,82,6,94,1.2926987210620042,4,71.0,3,2,1,2,3,1,3,1,0,1,0,1,0
18.0,67,7,62,1.0,2,63.0,2,3,3,1,1,3,1,3,1,1,0,1,0
14.0,74,6,96,2.0,4,68.0,3,3,1,1,3,2,2,1,1,1,0,0,0
20.0,97,7,81,3.0,3,71.0,2,2,2,2,3,2,2,1,0,1,1,0,0
17.0,66,8,83,1.2926987210620042,5,65.0,2,2,2,2,3,1,1,2,1,1,0,1,0
11.0,85,7,96,1.0,3,66.0,2,3,2,1,2,2,1,1,1,0,0,0,0
28.0,84,9,76,0.0,3,72.0,3,3,3,3,2,1,1,1,1,1,0,1,0
17.0,65,8,72,1.0,4,65.0,3,3,1,1,2,3,2,2,1,1,0,0,0
12.0,73,7,82,1.0,3,60.0,2,1,2,1,2,3,1,3,0,0,0,0,0
19.0,83,7,78,2.0,4,67.0,2,1,3,1,3,3,3,2,0,0,0,0,0
20.0,67,10,53,1.0,2,65.0,3,2,3,1,2,3,3,1,0,1,0,1,0
10.0,92,6,59,0.0,2,64.0,1,3,3,1,2,1,1,2,1,1,0,0,1
22.0,99,7,51,2.0,4,72.0,3,3,2,3,3,1,1,2,1,1,1,0,0
14.0,69,6,55,3.0,2,62.0,2,3,2,1,1,3,1,2,0,1,0,1,0
30.0,67,8,86,0.0,4,67.0,2,2,2,1,2,2,1,2,1,1,0,0,1
23.0,78,10,50,1.0,3,67.0,2,2,2,2,2,3,3,1,1,1,1,1,1
18.0,90,7,65,1.2926987210620042,3,69.0,2,2,1,2,2,3,2,1,0,1,0,0,1
16.0,71,7,72,1.0,4,65.0,3,3,1,2,1,2,2,2,1,1,0,1,1
19.0,61,7,97,0.0,3,62.0,3,2,1,2,3,1,2,3,0,1,1,0,0
24.0,82,5,66,0.0,3,69.0,2,3,2,2,2,2,3,1,1,1,0,1,0
20.0,98,7,89,1.0,3,72.0,3,2,2,3,2,3,2,3,0,1,0,0,1
19.0,76,10,70,1.0,3,63.0,3,1,1,1,2,1,2,3,1,1,0,0,1
20.0,77,8,55,1.0,3,64.0,2,3,1,2,2,1,2,3,0,1,0,0,1
16.0,99,9,55,1.0,3,67.0,2,1,2,3,2,2,2,3,1,1,1,0,1
18.0,88,9,72,2.0,4,70.0,2,2,3,3,3,2,3,2,0,1,0,0,0
7.0,89,6,53,3.0,2,64.0,1,3,2,1,3,2,1,2,1,1,0,1,0
26.0,83,10,79,1.0,2,69.0,2,2,2,3,2,2,1,2,0,1,0,0,1
22.0,99,4,75,2.0,4,72.0,3,3,1,2,2,1,1,1,0,1,0,1,1
15.0,88,7,85,1.2926987210620042,2,69.0,2,2,2,2,2,1,3,1,1,1,0,1,1
31.0,96,4,59,3.0,5,75.0,2,3,2,1,2,2,1,1,1,1,0,1,1
21.0,88,4,80,1.0,2,67.0,2,1,1,2,2,3,3,1,0,1,1,0,0
14.0,89,8,59,1.0,3,67.0,2,2,3,1,2,2,2,1,1,1,0,1,0
25.0,72,6,86,0.0,2,66.0,2,2,3,2,2,2,1,3,0,1,0,0,1
22.0,72,9,65,0.0,3,64.0,1,2,3,2,2,2,1,2,1,1,0,0,0
22.0,91,4,81,2.0,3,68.0,1,2,2,1,3,1,1,1,0,1,0,1,0
17.0,72,7,94,1.0,5,66.0,2,3,3,1,2,2,1,2,1,1,0,0,0
23.0,83,5,74,3.0,2,69.0,2,3,2,1,2,1,3,1,0,1,0,0,0
18.0,70,7,60,1.0,3,65.0,1,3,2,2,3,3,2,1,1,1,0,0,0
23.0,93,9,94,2.0,3,70.0,1,2,3,2,1,1,1,2,1,1,0,1,1
9.0,64,10,68,0.0,3,67.07012148239274,1,2,1,2,2,1,1,1,1,1,0,1,0
17.0,93,8,87,2.0,3,69.0,2,2,1,3,3,1,2,2,0,1,0,1,0
30.0,84,5,66,0.0,2,70.0,1,3,1,2,1,3,3,1,1,1,0,0,1
15.0,67,5,65,1.2926987210620042,2,63.0,2,1,2,2,2,1,2,1,1,1,0,1,0
16.0,82,7,82,1.0,3,66.0,2,2,2,2,1,2,3,2,0,1,0,0,1
17.0,71,6,58,3.0,3,64.0,2,2,2,2,2,3,1,1,1,1,1,1,0
13.0,73,8,93,0.0,3,65.0,3,2,2,3,3,2,3,1,0,1,0,0,1
7.0,74,10,69,1.0,4,64.0,2,3,3,3,2,3,1,1,0,1,0,0,0
19.0,63,6,51,2.0,4,62.0,1,2,3,2,2,2,1,1,1,1,0,0,0
21.0,99,6,65,1.0,2,71.0,2,3,1,2,2,3,2,3,1,1,0,1,1
20.0,61,5,89,1.0,2,64.0,3,2,2,2,2,2,3,3,0,1,0,0,1
19.0,86,7,93,1.0,2,72.0,3,3,3,2,3,2,1,1,1,1,0,0,0
20.0,75,7,78,0.0,2,64.0,2,2,2,1,2,1,2,1,0,1,0,0,1
26.0,86,7,65,2.0,4,71.0,1,2,2,3,3,2,3,2,1,1,0,1,0
19.0,74,8,76,1.2926987210620042,4,68.0,2,2,3,2,3,2,2,1,1,1,1,0,1
17.0,87,8,92,3.0,2,68.0,2,2,2,3,1,1,2,1,1,0,0,0,0
18.0,89,7,66,2.0,3,68.0,2,2,2,2,2,3,2,2,0,1,0,0,0
23.0,88,7,69,3.0,3,69.0,2,2,2,1,3,1,1,1,0,1,0,0,0
28.0,65,7,77,1.0,3,67.0,2,1,3,1,3,3,2,1,1,1,0,0,0
16.0,86,7,94,0.0,4,66.0,1,2,1,1,2,3,1,1,0,1,0,1,0
21.0,71,6,79,1.0,4,65.0,2,2,2,1,2,2,3,3,1,1,0,1,0
22.0,61,5,60,0.0,2,63.0,3,2,3,3,1,2,1,2,0,1,0,1,0
14.0,77,7,54,1.0,2,62.0,1,3,2,2,3,1,1,2,0,1,0,0,0
20.0,77,6,55,1.0,1,67.0,3,3,2,3,1,2,2,1,0,1,0,1,0
11.0,79,8,98,2.0,4,65.0,2,2,2,1,2,2,1,1,1,1,0,0,1
9.0,88,7,91,1.0,3,66.0,2,2,2,1,2,1,2,1,1,1,0,0,1
22.0,72,7,88,2.0,4,66.0,3,1,2,2,2,3,1,1,0,0,0,0,1
18.0,73,8,75,0.0,1,64.0,2,2,2,3,2,2,2,1,1,1,1,0,1
21.0,62,5,84,1.2926987210620042,4,67.0,2,3,2,1,2,3,1,1,1,1,0,0,1
20.0,87,10,56,2.0,2,67.0,2,2,2,2,2,2,2,2,0,1,0,0,1
14.0,83,4,81,1.0,4,61.0,1,1,1,1,2,1,1,2,0,1,1,0,0
20.0,74,9,91,1.0,5,66.0,2,2,2,1,2,2,1,1,1,1,0,0,0
13.0,88,7,53,2.0,4,66.0,2,3,2,2,2,1,2,2,1,1,0,1,0
28.0,81,6,65,1.0,2,67.0,1,2,2,1,2,3,1,2,1,1,0,0,0
12.0,79,5,56,1.0,5,64.0,2,3,3,1,1,3,1,1,0,1,0,0,1
19.0,80,6,63,1.0,3,64.0,1,3,1,1,2,2,1,1,0,1,0,0,0
14.0,85,7,89,2.0,2,67.0,2,1,2,2,3,3,2,2,0,1,0,0,0
23.0,86,7,67,2.0,3,68.0,3,1,1,2,3,2,2,1,0,1,1,1,1
18.0,72,9,84,2.0,4,64.0,1,2,2,2,2,2,1,1,0,1,0,0,0
17.0,66,7,89,0.0,3,63.0,2,2,2,2,2,1,2,1,1,1,0,1,0
25.0,66,7,91,2.0,3,68.0,3,2,2,1,3,2,2,1,1,1,0,0,0
20.0,86,8,94,2.0,2,64.0,1,1,1,1,2,1,1,3,0,1,0,1,1
23.0,95,7,80,2.0,4,70.0,2,1,3,1,2,2,1,2,1,1,0,0,1
14.0,76,7,64,3.0,3,64.0,2,1,2,2,2,3,2,1,0,1,0,1,0
12.0,67,7,58,0.0,2,59.0,2,3,2,3,2,2,1,3,0,1,1,0,0
21.0,90,8,75,1.2926987210620042,2,71.0,2,3,2,1,3,2,1,2,1,1,0,0,0
18.0,93,6,55,3.0,5,67.0,2,1,2,1,2,1,1,2,1,1,0,0,0
24.0,95,6,96,3.0,3,73.0,1,2,3,1,2,2,3,1,1,1,0,1,1
20.0,84,8,72,3.0,3,66.0,1,1,2,3,2,2,1,1,0,1,0,0,0
21.0,94,5,94,2.0,2,73.0,3,3,2,1,3,2,2,1,0,1,0,1,0
10.0,61,7,85,1.0,4,62.0,2,3,3,2,2,2,1,1,1,1,0,0,1
31.0,64,6,93,1.0,3,69.0,3,2,2,1,3,2,1,1,0,1,0,0,1
19.0,64,8,94,3.0,3,66.0,3,2,2,2,3,2,3,1,0,1,1,1,1
24.0,89,9,53,1.0,3,68.0,1,2,2,1,3,2,1,1,1,1,0,1,0
15.0,63,6,86,1.2926987210620042,5,65.0,2,2,1,3,2,3,1,1,1,1,0,0,0
22.0,80,8,61,1.0,2,67.0,2,2,3,1,2,3,2,2,1,1,0,0,0
12.0,79,7,99,2.0,2,64.0,2,2,1,2,2,1,1,1,1,1,1,0,1
23.0,72,6,89,0.0,3,67.0,3,3,2,2,3,1,1,2,1,0,0,1,0
18.0,95,7,50,3.0,3,66.0,1,1,1,2,2,2,1,2,1,1,0,1,1
20.0,67,9,96,1.0,3,68.0,2,3,3,3,3,3,1,1,0,1,0,0,1
24.0,74,7,65,3.0,2,68.0,2,2,1,2,3,2,2,1,1,1,0,0,0
13.0,91,9,71,1.0,2,64.0,1,2,1,1,2,3,2,3,1,1,0,0,0
16.0,61,7,81,2.0,1,63.0,2,3,1,2,2,2,1,1,1,1,0,0,1
23.0,87,5,96,2.0,3,72.0,2,3,2,2,2,3,2,2,0,1,0,0,1
33.0,93,7,96,1.0,1,75.0,2,3,2,1,3,3,3,2,0,1,0,0,1
19.0,97,5,78,2.0,3,71.0,2,3,1,1,2,3,1,1,0,1,0,0,0
24.0,95,7,66,2.0,3,71.0,2,3,1,3,3,1,1,1,0,1,0,0,0
19.0,73,6,64,1.2926987210620042,5,66.0,2,2,1,2,2,3,2,1,1,1,1,0,1
32.0,83,10,68,3.0,4,71.0,2,3,2,1,2,3,1,2,1,0,0,1,1
10.0,63,9,59,0.0,5,61.0,2,3,1,2,3,3,3,2,0,1,0,0,0
21.0,70,7,83,1.0,3,65.0,2,2,2,2,2,2,1,3,1,1,0,0,0
10.0,64,9,76,1.0,1,67.07012148239274,1,2,1,1,2,3,1,1,0,1,0,1,1
5.0,73,6,89,1.0,2,62.0,1,3,3,2,2,2,1,1,1,1,0,0,0
22.0,95,5,55,2.0,0,69.0,1,3,2,3,3,2,2,1,0,1,1,0,1
21.0,74,8,70,1.0,3,65.0,1,2,2,2,2,2,3,3,1,1,0,0,0
18.0,82,8,62,3.0,4,69.0,2,3,3,1,2,2,1,1,1,1,0,1,1
19.0,77,6,77,1.0,3,68.0,2,3,3,1,3,2,2,1,1,1,0,1,1
19.969226081657524,78,6,73,0.0,2,70.0,2,2,2,1,2,3,2,3,0,1,0,0,0
18.0,99,8,72,1.2926987210620042,4,72.0,2,3,2,1,2,2,1,1,1,1,0,0,1
23.0,72,4,66,3.0,4,66.0,2,1,1,1,2,3,3,1,1,0,0,1,1
16.0,85,8,86,2.0,4,68.0,3,1,1,3,2,2,1,1,1,1,0,1,1
22.0,77,7,74,2.0,4,67.0,2,2,3,1,1,1,2,1,1,1,0,1,0
19.0,62,8,60,1.0,2,61.0,1,3,2,1,2,3,2,3,1,1,0,0,1
18.0,80,8,77,1.0,2,64.0,1,1,2,1,3,1,2,1,1,1,0,0,1
31.0,93,6,80,3.0,2,74.0,2,3,2,2,2,2,1,1,0,1,0,0,0
27.0,64,5,51,1.0,3,64.0,2,2,3,1,3,1,1,1,0,1,0,0,1
21.0,63,9,60,2.0,2,64.0,1,3,2,2,2,1,3,1,1,1,0,0,0
6.0,66,7,62,2.0,4,61.0,2,3,1,1,2,2,3,1,1,1,0,0,0
18.0,91,7,62,3.0,3,71.0,3,3,2,1,2,3,1,1,1,1,0,1,0
36.0,89,8,62,2.0,3,72.0,1,3,1,1,3,1,2,2,1,1,0,1,0
19.0,83,6,64,0.0,5,68.0,3,3,2,2,2,1,3,1,0,1,0,1,1
27.0,79,8,63,2.0,5,69.0,3,1,3,1,2,1,2,2,1,1,0,0,1
29.0,96,8,94,2.0,4,74.0,3,2,3,1,3,1,1,1,0,0,0,0,0
21.0,91,9,66,3.0,4,70.0,3,2,1,1,2,2,2,2,1,1,0,0,1
15.0,92,9,67,1.0,2,69.0,1,3,1,3,3,3,3,1,1,1,0,0,0
5.0,93,7,63,2.0,3,64.0,1,1,2,2,3,2,3,1,0,1,0,0,0
24.0,86,8,98,2.0,5,71.0,1,1,2,3,2,3,3,3,1,1,0,0,0
15.0,78,7,77,0.0,3,65.0,1,3,1,3,2,2,2,1,1,1,0,0,0
21.0,95,7,81,0.0,3,71.0,2,3,2,2,2,2,1,1,1,1,0,0,0
13.0,97,5,87,1.0,2,71.0,3,3,1,2,3,2,3,1,1,1,0,0,1
18.0,61,7,67,1.2926987210620042,2,66.0,2,1,2,3,3,3,3,1,1,1,0,0,0
20.0,62,4,98,1.0,4,64.0,2,2,3,3,1,1,1,1,0,1,0,0,0
22.0,98,7,58,0.0,3,70.0,2,2,2,2,2,2,1,1,0,1,0,1,0
13.0,71,9,73,1.0,3,61.0,1,1,1,3,3,2,1,2,0,1,0,1,0
27.0,95,8,57,1.0,3,71.0,2,2,3,2,1,3,1,2,1,1,0,1,1
16.0,76,7,90,0.0,3,65.0,2,2,2,1,2,2,3,2,0,1,0,0,0
10.0,65,7,55,0.0,3,59.0,3,1,2,1,3,2,1,1,0,1,0,0,1
19.0,63,6,78,3.0,2,63.0,2,2,1,2,2,2,2,1,1,1,1,0,0
20.0,66,6,55,1.0,3,64.0,2,2,1,3,3,1,3,2,1,1,0,0,1
21.0,70,8,73,0.0,4,63.0,1,1,1,3,2,2,2,1,0,1,0,0,0
28.0,80,5,64,1.0,2,70.0,3,3,2,1,2,2,3,2,0,1,0,1,1
19.0,88,5,95,1.0,3,70.0,2,3,2,2,3,2,1,1,1,1,0,0,0
19.0,99,8,53,1.0,4,72.0,3,3,2,2,2,2,2,1,1,1,0,1,0
13.0,78,7,82,0.0,2,65.0,3,2,3,1,3,2,2,2,0,1,0,0,1
25.0,81,7,85,3.0,1,71.0,2,3,3,2,2,1,3,2,1,1,0,0,1
21.0,81,7,94,3.0,1,70.0,2,3,2,2,2,2,3,2,1,1,0,0,0
17.0,82,10,94,1.0,3,66.0,1,2,2,3,3,2,1,2,0,1,0,1,1
9.0,81,7,99,2.0,3,64.0,2,2,2,1,2,2,1,2,1,1,0,0,1
29.0,60,7,63,0.0,4,64.0,3,1,2,1,2,1,3,1,0,1,0,0,0
13.0,60,10,64,1.0,4,59.0,1,3,1,2,2,2,2,3,0,1,0,0,0
16.0,64,7,70,1.2926987210620042,4,65.0,3,2,2,1,1,3,1,2,1,1,0,0,0
22.0,64,10,77,1.0,3,66.0,2,3,2,1,3,3,1,2,1,1,0,0,0
13.0,88,4,68,1.0,2,67.0,2,2,3,3,2,3,1,1,1,1,0,0,1
11.0,68,5,87,1.0,4,62.0,2,3,2,1,2,3,1,3,1,1,1,0,0
7.0,96,6,50,1.0,3,65.0,1,3,2,3,2,1,2,1,0,1,0,1,0
24.0,97,8,51,3.0,2,73.0,2,3,2,1,2,2,3,1,1,1,0,0,1
17.0,99,10,86,1.0,2,70.0,2,2,1,2,2,3,2,1,0,1,0,1,0
19.969226081657524,98,6,94,2.0,4,75.0,2,1,2,1,1,1,3,1,0,1,0,0,1
14.0,71,8,89,0.0,3,66.0,3,3,2,2,2,2,3,1,1,1,0,0,1
14.0,80,10,56,1.0,3,65.0,2,3,1,1,2,3,3,2,0,1,0,0,1
17.0,67,9,97,1.0,3,64.0,2,2,2,2,1,2,3,2,0,1,0,0,1
21.0,92,6,76,2.0,5,70.0,1,3,1,1,2,3,2,1,0,1,0,0,0
17.0,96,8,87,0.0,5,71.0,3,2,2,2,2,3,1,2,1,1,0,1,0
24.0,94,8,60,0.0,3,68.0,2,1,1,2,2,2,1,1,0,1,0,0,0
14.0,77,6,77,1.0,2,64.0,2,2,1,1,3,2,2,1,1,1,0,1,0
12.0,90,8,67,2.0,3,67.0,3,3,1,1,1,2,1,1,0,1,0,0,1
9.0,64,6,99,1.2926987210620042,6,65.0,3,2,2,1,3,3,1,2,1,1,1,0,0
7.0,62,7,74,3.0,3,62.0,2,3,2,2,2,2,3,1,1,1,0,0,1
17.0,90,5,88,1.0,1,68.0,3,1,1,2,2,1,2,1,1,1,0,0,1
18.0,77,4,80,1.0,2,66.0,2,3,2,2,1,1,2,1,1,1,0,1,0
16.0,100,7,55,1.0,2,69.0,3,3,3,1,2,1,2,2,1,1,1,0,0
27.0,64,7,77,3.0,4,68.0,2,2,3,3,2,2,1,2,1,1,0,0,0
27.0,94,5,77,0.0,2,71.0,1,2,2,2,3,3,2,1,0,1,0,0,1
18.0,79,8,86,3.0,4,68.0,3,2,2,1,1,2,2,1,1,1,0,0,1
9.0,93,7,66,0.0,2,64.0,1,3,2,1,1,2,2,2,1,1,0,1,0
17.0,93,8,93,0.0,3,66.0,2,1,1,1,2,1,2,2,0,1,0,0,0
16.0,97,8,81,0.0,2,70.0,1,2,3,3,3,3,1,1,1,1,0,1,0
16.0,72,9,52,1.0,1,60.0,2,1,2,2,3,1,2,2,0,1,1,0,1
16.0,98,8,85,0.0,2,69.0,2,2,1,1,3,3,2,3,1,1,0,0,0
16.0,66,7,95,1.0,4,65.0,2,2,1,2,2,3,2,1,1,1,0,0,0
18.0,63,7,84,1.0,2,66.0,3,3,2,2,3,2,1,1,1,1,0,0,1
16.0,77,10,69,1.0,3,64.0,1,2,2,2,2,2,1,1,0,1,0,1,1
21.0,93,8,80,0.0,1,71.0,3,2,2,3,3,3,2,2,0,1,0,0,1
22.0,79,7,59,0.0,3,66.0,1,3,2,2,2,3,2,1,0,1,0,0,0
15.0,93,7,80,0.0,3,66.0,1,2,1,1,2,3,1,1,1,1,0,0,1
28.0,89,6,75,1.0,3,68.0,2,2,2,1,1,1,1,2,0,1,0,1,0
14.0,68,5,51,1.0,5,63.0,3,3,3,3,2,2,1,2,0,1,1,0,0
10.0,98,10,66,1.0,2,66.0,1,2,1,1,3,1,2,1,1,1,0,0,1
22.0,62,8,60,0.0,2,61.0,2,1,1,2,3,3,2,1,0,0,0,0,0
15.0,96,5,70,1.2926987210620042,3,70.0,1,2,3,1,3,3,2,1,0,1,0,1,0
22.0,72,7,62,1.2926987210620042,2,68.0,3,2,1,3,2,2,2,2,1,1,0,1,1
6.0,80,9,92,1.2926987210620042,2,65.0,2,2,1,1,2,2,3,2,1,1,0,0,0
28.0,77,6,85,0.0,1,69.0,2,3,3,1,2,1,3,1,0,1,0,0,1
24.0,67,6,87,0.0,4,67.0,3,2,1,2,2,3,2,1,1,1,0,0,0
11.0,74,8,68,0.0,3,62.0,2,3,1,2,2,3,1,2,0,1,0,0,0
11.0,68,8,50,2.0,4,61.0,3,1,1,1,3,3,1,1,1,1,0,1,1
30.0,68,6,61,1.0,3,70.0,3,3,3,2,2,3,3,1,1,1,0,0,1
16.0,67,6,88,0.0,3,65.0,2,3,2,3,1,2,2,1,1,1,0,0,0
15.0,80,8,80,1.0,4,65.0,2,3,2,1,2,2,1,2,0,1,0,0,1
6.0,92,5,77,1.0,4,66.0,2,2,2,1,3,3,1,1,1,1,0,0,0
18.0,83,6,64,1.0,3,66.0,3,2,1,2,3,1,1,1,1,0,0,1,1
19.0,96,7,54,1.0,3,69.0,2,2,3,1,2,2,2,1,1,1,0,0,0
24.0,85,8,89,1.0,3,70.0,3,3,2,1,2,2,1,2,0,1,0,0,1
12.0,88,6,52,1.0,1,63.0,2,3,1,2,3,1,1,1,0,0,0,0,0
11.0,87,8,53,1.0,3,64.0,2,1,3,2,2,3,1,1,0,1,0,0,1
23.0,78,9,65,1.0,2,65.0,1,3,3,1,3,2,2,3,0,1,1,0,1
26.0,88,6,79,1.0,4,71.0,2,3,2,1,3,2,1,3,1,1,0,0,0
11.0,63,10,100,0.0,3,61.0,2,2,3,2,2,2,1,3,1,1,0,0,1
26.0,94,9,55,2.0,3,69.0,1,1,1,3,2,2,1,1,1,1,0,0,0
20.0,91,7,74,1.0,4,69.0,2,3,2,2,2,2,1,2,0,1,0,0,0
27.0,70,7,80,1.0,3,66.0,2,2,1,1,2,2,1,1,0,1,0,0,1
20.0,91,6,91,3.0,2,72.0,2,3,2,3,3,2,1,1,0,1,0,0,0
5.0,61,9,84,1.0,3,60.0,2,3,3,2,2,2,2,1,0,1,0,0,0
19.0,69,7,90,0.0,1,62.0,1,1,2,1,2,2,2,1,0,1,0,0,0
26.0,63,5,76,3.0,5,66.0,2,2,2,2,3,2,1,1,1,1,1,0,1
15.0,91,4,72,1.0,2,69.0,3,2,1,3,3,2,1,1,1,1,0,1,0
18.0,90,7,81,2.0,3,69.0,2,3,2,2,1,1,3,2,0,1,0,0,0
19.0,93,7,95,3.0,3,71.0,3,2,1,2,2,1,1,1,0,1,0,1,1
19.969226081657524,60,6,78,1.0,1,67.07012148239274,1,2,1,1,2,3,3,1,1,1,0,0,1
30.0,80,5,80,0.0,4,72.0,3,3,2,1,2,3,3,1,0,1,0,1,1
15.0,88,4,67,1.0,4,66.0,2,1,2,2,3,3,1,3,1,1,0,1,1
23.0,66,6,80,1.0,3,66.0,2,2,2,2,2,3,2,1,1,1,0,0,1
19.0,86,6,81,3.0,3,70.0,2,2,2,2,3,2,2,1,0,1,0,0,0
28.0,63,8,88,2.0,2,67.0,2,2,2,1,3,3,1,1,0,1,0,0,0
22.0,67,7,79,1.0,3,65.0,2,2,2,2,1,2,2,2,1,1,0,1,1
19.0,79,9,60,1.0,3,63.0,2,2,1,1,2,2,1,1,1,1,1,0,1
15.0,86,8,79,3.0,3,68.0,1,3,2,1,2,3,2,1,0,1,0,0,1
25.0,66,8,65,0.0,3,63.0,2,1,2,2,2,3,1,1,1,1,1,0,0
9.0,67,8,54,3.0,5,63.0,3,2,2,2,3,3,2,2,1,1,0,1,0
24.0,68,5,91,1.0,4,68.0,2,2,3,3,2,1,2,1,1,1,0,0,1
13.0,70,6,53,2.0,0,60.0,2,2,2,1,2,1,2,2,1,1,1,0,1
28.0,69,10,82,0.0,2,67.0,2,2,3,2,2,2,1,1,0,1,0,1,1
21.0,76,4,99,0.0,3,65.0,1,1,3,1,1,3,2,3,1,1,0,0,0
24.0,86,7,54,0.0,2,68.0,1,3,2,1,3,2,2,1,1,1,0,0,0
20.0,78,8,61,0.0,2,62.0,1,2,2,2,2,2,1,2,0,1,1,0,1
9.0,91,4,88,2.0,4,65.0,1,2,1,2,2,2,3,1,0,1,1,0,1
15.0,89,6,55,1.0,3,66.0,2,2,3,1,2,3,1,1,1,1,0,1,0
24.0,65,10,92,3.0,4,67.0,2,2,1,2,3,2,1,1,1,1,0,0,0
21.0,62,7,50,1.0,2,60.0,3,1,1,3,2,1,1,2,1,0,0,0,1
27.0,95,6,94,2.0,4,74.0,3,1,3,2,2,2,3,3,1,1,0,0,1
22.0,63,7,53,1.0,4,62.0,1,1,2,3,2,2,1,1,1,1,0,0,0
14.0,66,6,96,0.0,3,61.0,2,1,1,3,2,1,2,2,1,1,0,0,0
15.0,61,10,93,0.0,4,63.0,2,2,3,2,3,2,1,1,0,1,0,0,0
21.0,85,6,77,2.0,3,66.0,1,2,2,1,2,2,2,3,0,1,0,0,0
6.0,83,6,89,1.0,4,65.0,2,2,2,1,2,3,3,1,0,1,0,0,1
30.0,99,5,54,0.0,3,72.0,2,1,2,2,2,3,3,1,0,1,0,1,0
23.0,95,7,57,1.0,2,70.0,2,3,2,1,2,2,1,1,0,1,0,1,1
27.0,76,7,68,1.0,3,71.0,3,3,2,2,2,2,3,2,1,1,0,0,1
11.0,75,9,77,1.0,2,64.0,3,3,2,3,3,2,2,2,1,0,1,1,0
27.0,72,5,93,1.0,2,70.0,3,2,1,3,2,3,2,1,0,1,0,0,0
33.0,66,8,77,2.0,3,68.0,2,2,2,2,1,2,1,1,0,1,0,0,0
12.0,66,7,83,1.0,3,61.0,3,1,2,2,2,2,1,1,1,0,0,0,0
25.0,65,4,84,1.0,2,68.0,2,3,3,3,2,3,1,1,1,1,0,0,0
20.0,65,6,94,1.0,2,64.0,2,1,2,1,3,3,3,1,0,1,0,0,1
11.0,70,6,89,2.0,4,64.0,3,2,1,2,2,3,1,1,1,1,0,0,1
23.0,72,10,99,2.0,4,71.0,3,2,2,2,3,2,3,1,1,1,0,1,1
25.0,98,8,51,0.0,2,72.0,3,2,2,2,2,3,2,2,1,1,0,1,1
16.0,83,7,60,0.0,1,66.0,2,2,2,3,2,3,2,2,1,1,0,0,1
27.0,100,4,97,1.2926987210620042,3,74.0,2,1,1,1,3,3,1,1,1,1,0,0,1
10.0,75,4,90,3.0,3,65.0,2,2,2,2,3,3,3,2,1,1,1,0,0
11.0,78,8,63,1.0,3,64.0,3,3,1,1,2,2,1,1,0,1,0,0,1
21.0,73,8,99,1.0,4,69.0,2,3,2,2,3,3,2,2,1,1,0,0,0
20.0,67,6,93,1.0,3,62.0,2,2,1,1,2,1,2,1,0,0,1,0,0
16.0,66,7,53,2.0,2,62.0,2,2,3,2,2,1,3,2,1,1,0,0,0
25.0,98,7,91,2.0,3,72.0,1,1,2,1,1,3,3,1,1,1,0,0,1
23.0,99,7,89,1.0,3,73.0,3,2,3,2,2,2,1,1,0,1,0,0,1
25.0,62,6,61,1.0,4,64.0,1,2,3,2,2,3,3,2,0,1,0,0,1
